Name,Name2,X1 (Relative Compactness) ,X2 (Compactness),X3 (Surface Area) (m2),X4 (Wall Area) (m2),X5 (Roof and floor Area) (m2),X6 (Overall Height) (m),X7 (Glazing Percentage) ,X8 (Temperature) (in F),X9 (Orientation) ( in degrees),X10 (Roof U value) (BTU/hft2F),X11 (EX.Walls U value)(BTU/hft2F),X12 (EX.windows U value) (BTU/hft2F),X13 (SHGC of Windows) ,Interior Walls (BTU/hft2F),Ceilings (BTU/hft2F),Floors (BTU/hft2F),Slabs (BTU/hft2F),Doors -Metal (BTU/hft2F),Interior Windows (BTU/hft2F),Skylights (BTU/hft2F),Outdoor Air per Person (CFM),Y (Energy) (kwh/m2/year
HG,315K0,0.606,1.012,996,420,288,3.5,0,55,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,258
HG,315M0,0.606,1.012,996,420,288,3.5,0,63,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,228
HG,315B10,0.606,1.012,996,420,288,3.5,10,72,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,250
HG,315C10,0.606,1.012,996,420,288,3.5,10,69,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,255
HG,315D10,0.606,1.012,996,420,288,3.5,10,45,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,238
HG,315K10,0.606,1.012,996,420,288,3.5,10,55,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,267
HG,315M10,0.606,1.012,996,420,288,3.5,10,63,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,242
HG,315B30,0.606,1.012,996,420,288,3.5,30,72,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,267
HG,315C30,0.606,1.012,996,420,288,3.5,30,69,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,272
HG,315D30,0.606,1.012,996,420,288,3.5,30,45,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,255
HG,315K30,0.606,1.012,996,420,288,3.5,30,55,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,278
HG,315M30,0.606,1.012,996,420,288,3.5,30,63,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,259
HG,315B50,0.606,1.012,996,420,288,3.5,50,72,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,271
HG,315C50,0.606,1.012,996,420,288,3.5,50,69,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,278
HG,315D50,0.606,1.012,996,420,288,3.5,50,45,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,264
HG,315K50,0.606,1.012,996,420,288,3.5,50,55,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,281
HG,315M50,0.606,1.012,996,420,288,3.5,50,63,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,263
BA,0B0,0.882,1.4736,684,364,160,7,0,72,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,256
BA,0C0,0.882,1.4736,684,364,160,7,0,69,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,278
BA,0D0,0.882,1.4736,684,364,160,7,0,45,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,260
BA,0K0,0.882,1.4736,684,364,160,7,0,55,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,262
BA,0M0,0.882,1.4736,684,364,160,7,0,63,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,250
BA,0B10,0.882,1.4736,684,364,160,7,10,72,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,264
BA,0C10,0.882,1.4736,684,364,160,7,10,69,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,278
BA,0D10,0.882,1.4736,684,364,160,7,10,45,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,259
BA,0K10,0.882,1.4736,684,364,160,7,10,55,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,272
BA,0M10,0.882,1.4736,684,364,160,7,10,63,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,260
BA,0B30,0.882,1.4736,684,364,160,7,30,72,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,277
BA,0C30,0.882,1.4736,684,364,160,7,30,69,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,287
BA,0D30,0.882,1.4736,684,364,160,7,30,45,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,267
BA,0K30,0.882,1.4736,684,364,160,7,30,55,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,285
BA,0M30,0.882,1.4736,684,364,160,7,30,63,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,265
BA,0B50,0.882,1.4736,684,364,160,7,50,72,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,283
BA,0C50,0.882,1.4736,684,364,160,7,50,69,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,296
BA,0D50,0.882,1.4736,684,364,160,7,50,45,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,276
BA,0K50,0.882,1.4736,684,364,160,7,50,55,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,293
BA,0M50,0.882,1.4736,684,364,160,7,50,63,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,275
BA,45B0,0.882,1.4736,684,364,160,7,0,72,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,250
BA,45C0,0.882,1.4736,684,364,160,7,0,69,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,286
BA,45D0,0.882,1.4736,684,364,160,7,0,45,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,273
BA,45K0,0.882,1.4736,684,364,160,7,0,55,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,260
BA,45M0,0.882,1.4736,684,364,160,7,0,63,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,247
BA,45B10,0.882,1.4736,684,364,160,7,10,72,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,263
BA,45C10,0.882,1.4736,684,364,160,7,10,69,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,289
BA,45D10,0.882,1.4736,684,364,160,7,10,45,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,272
BA,45K10,0.882,1.4736,684,364,160,7,10,55,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,273
BA,45M10,0.882,1.4736,684,364,160,7,10,63,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,261
BA,45B30,0.882,1.4736,684,364,160,7,30,72,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,297
BA,45C30,0.882,1.4736,684,364,160,7,30,69,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,306
BA,45D30,0.882,1.4736,684,364,160,7,30,45,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,284
BA,45K30,0.882,1.4736,684,364,160,7,30,55,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,303
BA,45M30,0.882,1.4736,684,364,160,7,30,63,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,285
BA,45B50,0.882,1.4736,684,364,160,7,50,72,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,305
BA,45C50,0.882,1.4736,684,364,160,7,50,69,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,318
BA,45D50,0.882,1.4736,684,364,160,7,50,45,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,298
BA,45K50,0.882,1.4736,684,364,160,7,50,55,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,318
BA,45M50,0.882,1.4736,684,364,160,7,50,63,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,301
BA,135B0,0.882,1.4736,684,364,160,7,0,72,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,255
BA,135C0,0.882,1.4736,684,364,160,7,0,69,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,284
BA,135D0,0.882,1.4736,684,364,160,7,0,45,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,267
BA,135K0,0.882,1.4736,684,364,160,7,0,55,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,259
BA,135M0,0.882,1.4736,684,364,160,7,0,63,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,250
BA,135B10,0.882,1.4736,684,364,160,7,10,72,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,264
BA,135C10,0.882,1.4736,684,364,160,7,10,69,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,284
BA,135D10,0.882,1.4736,684,364,160,7,10,45,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,264
BA,135K10,0.882,1.4736,684,364,160,7,10,55,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,269
BA,135M10,0.882,1.4736,684,364,160,7,10,63,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,258
BA,135B30,0.882,1.4736,684,364,160,7,30,72,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,287
BA,135C30,0.882,1.4736,684,364,160,7,30,69,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,296
BA,135D30,0.882,1.4736,684,364,160,7,30,45,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,276
BA,135K30,0.882,1.4736,684,364,160,7,30,55,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,289
BA,135M30,0.882,1.4736,684,364,160,7,30,63,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,276
BA,135B50,0.882,1.4736,684,364,160,7,50,72,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,294
BA,135C50,0.882,1.4736,684,364,160,7,50,69,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,306
BA,135D50,0.882,1.4736,684,364,160,7,50,45,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,286
BA,135K50,0.882,1.4736,684,364,160,7,50,55,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,300
BA,135M50,0.882,1.4736,684,364,160,7,50,63,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,288
BA,225B0,0.882,1.4736,684,364,160,7,0,72,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,250
BA,225C0,0.882,1.4736,684,364,160,7,0,69,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,289
BA,225D0,0.882,1.4736,684,364,160,7,0,45,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,276
BA,225K0,0.882,1.4736,684,364,160,7,0,55,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,260
BA,225M0,0.882,1.4736,684,364,160,7,0,63,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,253
BA,225B10,0.882,1.4736,684,364,160,7,10,72,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,266
BA,225C10,0.882,1.4736,684,364,160,7,10,69,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,292
BA,225D10,0.882,1.4736,684,364,160,7,10,45,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,278
BA,225K10,0.882,1.4736,684,364,160,7,10,55,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,273
BA,225M10,0.882,1.4736,684,364,160,7,10,63,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,267
BA,225B30,0.882,1.4736,684,364,160,7,30,72,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,298
BA,225C30,0.882,1.4736,684,364,160,7,30,69,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,307
BA,225D30,0.882,1.4736,684,364,160,7,30,45,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,291
BA,225K30,0.882,1.4736,684,364,160,7,30,55,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,304
BA,225M30,0.882,1.4736,684,364,160,7,30,63,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,292
BA,225B50,0.882,1.4736,684,364,160,7,50,72,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,307
BA,225C50,0.882,1.4736,684,364,160,7,50,69,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,320
BA,225D50,0.882,1.4736,684,364,160,7,50,45,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,301
BA,225K50,0.882,1.4736,684,364,160,7,50,55,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,318
BA,225M50,0.882,1.4736,684,364,160,7,50,63,225,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,306
BA,315B0,0.882,1.4736,684,364,160,7,0,72,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,253
BA,315C0,0.882,1.4736,684,364,160,7,0,69,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,284
BA,315D0,0.882,1.4736,684,364,160,7,0,45,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,262
BA,315K0,0.882,1.4736,684,364,160,7,0,55,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,259
BA,315M0,0.882,1.4736,684,364,160,7,0,63,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,250
BA,315B10,0.882,1.4736,684,364,160,7,10,72,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,264
BA,315C10,0.882,1.4736,684,364,160,7,10,69,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,286
BA,315D10,0.882,1.4736,684,364,160,7,10,45,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,262
BA,315K10,0.882,1.4736,684,364,160,7,10,55,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,269
BA,315M10,0.882,1.4736,684,364,160,7,10,63,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,259
BA,315B30,0.882,1.4736,684,364,160,7,30,72,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,288
BA,315C30,0.882,1.4736,684,364,160,7,30,69,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,296
BA,315D30,0.882,1.4736,684,364,160,7,30,45,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,273
BA,315K30,0.882,1.4736,684,364,160,7,30,55,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,288
BA,315M30,0.882,1.4736,684,364,160,7,30,63,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,275
BA,315B50,0.882,1.4736,684,364,160,7,50,72,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,294
BA,315C50,0.882,1.4736,684,364,160,7,50,69,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,306
BA,315D50,0.882,1.4736,684,364,160,7,50,45,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,284
BA,315K50,0.882,1.4736,684,364,160,7,50,55,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,298
BA,315M50,0.882,1.4736,684,364,160,7,50,63,315,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,288
BB,0B0,0.882,1.4736,684,364,160,7,0,72,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,275
BB,0C0,0.882,1.4736,684,364,160,7,0,69,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,285
BB,0D0,0.882,1.4736,684,364,160,7,0,45,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,284
BB,0K0,0.882,1.4736,684,364,160,7,0,55,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,307
BB,0M0,0.882,1.4736,684,364,160,7,0,63,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,277
BB,0B10,0.882,1.4736,684,364,160,7,10,72,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,277
BB,0C10,0.882,1.4736,684,364,160,7,10,69,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,288
BB,0D10,0.882,1.4736,684,364,160,7,10,45,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,284
BB,0K10,0.882,1.4736,684,364,160,7,10,55,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,304
BB,0M10,0.882,1.4736,684,364,160,7,10,63,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,278
BB,0B30,0.882,1.4736,684,364,160,7,30,72,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,285
BB,0C30,0.882,1.4736,684,364,160,7,30,69,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,296
BB,0D30,0.882,1.4736,684,364,160,7,30,45,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,285
BB,0K30,0.882,1.4736,684,364,160,7,30,55,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,300
BB,0M30,0.882,1.4736,684,364,160,7,30,63,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,281
BB,0B50,0.882,1.4736,684,364,160,7,50,72,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,289
BB,0C50,0.882,1.4736,684,364,160,7,50,69,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,300
BB,0D50,0.882,1.4736,684,364,160,7,50,45,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,284
BB,0K50,0.882,1.4736,684,364,160,7,50,55,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,296
BB,0M50,0.882,1.4736,684,364,160,7,50,63,0,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,280
BB,45B0,0.882,1.4736,684,364,160,7,0,72,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,278
BB,45C0,0.882,1.4736,684,364,160,7,0,69,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,289
BB,45D0,0.882,1.4736,684,364,160,7,0,45,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,296
BB,45K0,0.882,1.4736,684,364,160,7,0,55,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,312
BB,45M0,0.882,1.4736,684,364,160,7,0,63,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,280
BB,45B10,0.882,1.4736,684,364,160,7,10,72,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,282
BB,45C10,0.882,1.4736,684,364,160,7,10,69,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,296
BB,45D10,0.882,1.4736,684,364,160,7,10,45,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,296
BB,45K10,0.882,1.4736,684,364,160,7,10,55,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,313
BB,45M10,0.882,1.4736,684,364,160,7,10,63,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,284
BB,45B30,0.882,1.4736,684,364,160,7,30,72,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,296
BB,45C30,0.882,1.4736,684,364,160,7,30,69,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,310
BB,45D30,0.882,1.4736,684,364,160,7,30,45,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,297
BB,45K30,0.882,1.4736,684,364,160,7,30,55,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,312
BB,45M30,0.882,1.4736,684,364,160,7,30,63,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,295
BB,45B50,0.882,1.4736,684,364,160,7,50,72,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,304
BB,45C50,0.882,1.4736,684,364,160,7,50,69,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,317
BB,45D50,0.882,1.4736,684,364,160,7,50,45,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,300
BB,45K50,0.882,1.4736,684,364,160,7,50,55,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,313
BB,45M50,0.882,1.4736,684,364,160,7,50,63,45,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,300
BB,135B0,0.882,1.4736,684,364,160,7,0,72,135,0.1201,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,277
